sequence,elapsed_ms,type,direction,id,bytes,name,details,hex,marker
14,82,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 1b 00 00 00 26 4a e3 30 df 1b c9 91 70 9f 1e 90 84 00 00 00 00 c6 de c0 00 00 00 00 00 01 a5 04 e8 80",""
15,82,"PACKET","IN",207,45,"PlayerSync","id=207 bytes=45","cf 88 00 95 80 41 40 00 00 0d 4d a6 30 ed 0b c9 51 5e 28 5f 50 80 00 00 00 02 b7 ea 80 00 03 59 fc 2c f6 22 f0 e0 3f fd fd c8 04 04 80",""
16,105,"RPC","IN",87,2,"ClearPlayerAnimation","id=87 bytes=2","02 00",""
17,106,"RPC","IN",86,29,"ApplyPlayerAnimation","id=86 bytes=29","02 00 05 43 41 52 52 59 0b 63 72 72 79 5f 70 72 74 69 61 6c 33 33 83 40 00 00 00 00 00",""
18,131,"PACKET","IN",207,41,"PlayerSync","id=207 bytes=41","cf 5e 00 00 00 37 26 68 30 c6 04 89 d1 7b 67 1f 10 80 00 00 00 03 cb ff 40 00 03 09 9e 58 e9 b2 14 74 03 fd fd 73 04 08 80",""
19,131,"RPC","IN",86,27,"ApplyPlayerAnimation","id=86 bytes=27","5e 00 07 42 44 5f 46 49 52 45 07 77 61 73 68 5f 75 70 33 33 83 40 80 00 00 00 00",""
20,153,"PACKET","IN",207,45,"PlayerSync","id=207 bytes=45","cf 76 00 99 80 62 ff c0 00 12 35 a2 f0 e3 59 c9 91 77 1e 1e 90 80 00 00 00 03 04 fb 40 00 00 c9 99 78 f7 c2 ec 63 c7 fd fd 00 00 00 80",""
21,153,"PACKET","IN",207,41,"PlayerSync","id=207 bytes=41","cf 88 00 00 00 15 0c e6 30 de 8b 89 51 5b 26 1f 50 80 00 00 00 03 0b fe 80 00 00 f0 b8 30 f4 62 5b ac 07 fd fd a5 04 04 80",""
22,166,"PACKET","OUT",203,32,"AimSync","id=203 bytes=32","cb 00 00 00 39 05 00 00 00 00 00 00 00 00 00 00 00 40 01 00 00 00 80 3f 00 00 f3 04 b5 3f 39 05",""
23,179,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 7c 00 00 00 34 2e 22 70 cc 29 09 91 53 dd 1e 90 84 00 00 00 02 b8 32 40 00 00 00 00 00 01 28 00 04 11",""
24,182,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 92 00 00 00 19 24 63 70 da e4 c9 91 47 23 5e 90 80 00 00 00 03 07 35 c0 00 00 00 00 00 01 a5 04 04 80",""
25,182,"PACKET","IN",207,41,"PlayerSync","id=207 bytes=41","cf 5e 00 00 00 37 26 68 30 c6 84 89 d1 7b 67 1f 10 80 00 00 00 03 cb ff 40 00 00 bb 41 e8 eb dd eb 97 ff fd fd 73 04 08 80",""
26,201,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 02 00 00 00 21 de e2 b0 cc 69 09 91 7d 9a 1e 90 84 00 00 00 00 2c 23 80 00 00 00 00 00 01 a5 04 e8 80",""
27,229,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 27 00 00 00 32 0b 23 30 f3 e2 09 91 73 1f 1e 90 84 00 00 00 03 bf 3e 80 00 00 00 00 00 01 28 00 04 11",""
28,229,"PACKET","IN",207,41,"PlayerSync","id=207 bytes=41","cf 88 00 00 00 24 0b 66 30 dd 0b 49 51 6a a4 1f 50 84 00 00 00 02 6b ee 80 00 00 6b 82 20 f0 67 20 f4 5b fd fd a5 04 04 80",""
29,249,"PACKET","IN",207,45,"PlayerSync","id=207 bytes=45","cf 76 00 99 80 62 ff c0 00 38 30 22 f0 d4 db 09 91 78 1d de 90 80 00 00 00 01 99 0f 40 00 00 c9 9a c0 f4 c7 02 f3 bb fd fd 00 00 00 80",""
30,268,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 77 00 00 00 08 22 9a b0 84 f1 49 51 7a 03 60 10 84 00 00 00 03 ab fe 00 00 00 00 00 00 01 a5 04 04 80",""
31,295,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 4b 00 00 00 14 e1 e6 30 c3 4a 49 51 5c 9d 9f 50 80 00 00 00 02 8f fe 00 00 00 00 00 00 01 a5 04 04 80",""
32,296,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 5e 00 00 00 38 a6 68 30 cb 04 89 d1 7b 67 1f 10 80 00 00 00 03 cb ff 40 00 00 00 00 00 01 28 00 04 11",""
33,296,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 60 00 00 00 26 94 e5 b0 f3 00 49 d1 6c 24 9f 10 80 00 00 00 02 2a 1d c0 00 00 00 00 00 01 28 00 04 11",""
34,296,"PACKET","IN",207,41,"PlayerSync","id=207 bytes=41","cf 88 00 00 00 03 4b 26 30 fb cb 09 51 74 a3 1f 50 84 00 00 00 00 7f 96 80 00 03 40 74 f8 ee ff 50 4c 83 fd fd a5 04 04 80",""
35,336,"PACKET","IN",207,45,"PlayerSync","id=207 bytes=45","cf 76 00 99 80 62 ff c0 00 3f 2a 22 f0 cd dc 49 91 72 1d 9e 90 80 00 00 00 00 71 23 40 00 03 ec ca ec f5 63 10 e3 b3 fd fd 00 00 00 80",""
36,336,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 57 00 00 00 02 e3 63 70 d2 da c9 91 7b a3 1e 90 80 00 00 00 01 ce b5 80 00 00 00 00 00 01 a5 04 e8 80",""
37,337,"PACKET","IN",207,41,"PlayerSync","id=207 bytes=41","cf 76 00 00 00 2b a8 e2 f0 cf dc 89 91 62 9d 9e 90 80 00 00 00 00 71 23 40 00 03 ca 32 f8 f4 c3 16 bf af fd fd 00 00 00 80",""
38,361,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 55 00 00 00 0a e6 e8 30 db d3 c9 d1 7b 67 1f 10 84 00 00 00 00 13 15 80 00 00 00 00 00 01 a5 04 e8 80",""
39,362,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 83 00 00 00 08 58 a5 b0 cc 06 09 d1 6c 24 9f 10 80 00 00 00 02 4a 06 40 00 00 00 00 00 01 28 00 04 11",""
40,362,"PACKET","IN",203,34,"AimSync","id=203 bytes=34","cb 83 00 04 a2 85 73 3f 14 8b 9d 3e b1 86 a9 bc 89 89 97 c3 3f 0c 27 45 8b 2c 7f 42 00 00 00 00 3f c6",""
41,383,"PACKET","IN",207,41,"PlayerSync","id=207 bytes=41","cf 88 00 00 00 15 0b 26 30 fa cb 09 51 6e 23 1f 50 84 00 00 00 02 27 12 80 00 03 b7 4c 08 ee 34 0a 45 9b fd fd a5 04 04 80",""
42,383,"RPC","IN",86,27,"ApplyPlayerAnimation","id=86 bytes=27","1a 00 07 42 44 5f 46 49 52 45 07 77 61 73 68 5f 75 70 33 33 83 40 80 00 00 00 00",""
43,422,"PACKET","IN",207,41,"PlayerSync","id=207 bytes=41","cf 76 00 00 00 2b 23 a2 f0 d5 5d 89 91 64 dd 5e 90 80 00 00 00 00 71 23 40 00 02 ee f9 c4 f4 c3 16 bf af fd fd 00 00 00 80",""
44,422,"PACKET","IN",203,34,"AimSync","id=203 bytes=34","cb 76 00 04 97 99 19 3e 21 89 78 3f 1b 7a 3f be 5e d3 8b c3 52 44 26 45 d8 30 7f 42 00 00 00 00 3f ff",""
45,469,"PACKET","IN",207,49,"PlayerSync","id=207 bytes=49","cf 5d 00 00 00 2f c2 a6 f0 db c5 09 d1 7b 67 1f 10 84 00 00 00 00 1b 0f e0 00 00 00 00 00 03 ff fe 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 80",""
46,469,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 7e 00 00 00 06 2c 66 b0 e3 c4 49 d1 7b 67 1f 10 84 00 00 00 01 0e 83 94 00 00 00 00 00 01 28 00 04 11",""
47,469,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf b2 00 00 00 01 e5 62 f0 f2 25 c9 91 76 5d 5e 90 84 00 00 00 00 94 12 80 00 00 00 00 00 01 28 00 04 11",""
48,469,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 0b 00 00 00 26 e3 e3 70 fb 2c c9 91 58 1f 9e 90 80 00 00 00 02 ce f7 c0 00 00 00 00 00 01 28 00 04 11",""
49,470,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 63 00 00 00 32 ca a3 30 d3 66 89 91 6c 9f 1e 90 84 00 00 00 00 aa c4 40 00 00 00 00 00 01 28 00 04 11",""
50,470,"PACKET","IN",203,34,"AimSync","id=203 bytes=34","cb 63 00 04 4e fc 20 bf 75 cd 44 3f 95 72 ee bd ce 91 8b c3 ed 82 26 45 bc c5 7d 42 00 00 00 00 3f 1a",""
51,470,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 88 00 00 00 16 0b 26 30 fa cb 09 51 6e 63 1f 50 84 00 00 00 02 27 12 80 00 00 00 00 00 01 a5 04 04 80",""
52,470,"PACKET","IN",207,49,"PlayerSync","id=207 bytes=49","cf ab 00 00 00 0a da a5 b0 d8 cd 09 d1 6c 24 9f 10 80 00 00 00 03 ef 77 c0 00 00 00 00 00 03 ff fe 00 00 00 00 00 00 00 00 00 00 00 01 28 00 04 11",""
53,490,"RPC","IN",86,27,"ApplyPlayerAnimation","id=86 bytes=27","1b 00 07 42 44 5f 46 49 52 45 07 77 61 73 68 5f 75 70 33 33 83 40 80 00 00 00 00",""
54,514,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 85 00 00 00 27 4d 62 f0 cc e9 09 91 55 da de 90 84 00 00 00 00 1e 8d 80 00 00 00 00 00 01 28 00 04 11",""
55,514,"PACKET","IN",203,34,"AimSync","id=203 bytes=34","cb 85 00 04 93 be 3d 3e 96 84 77 3f 00 cf 33 be 47 62 8b c3 11 87 26 45 5a 24 7e 42 00 00 00 00 3f c6",""
56,514,"PACKET","IN",207,41,"PlayerSync","id=207 bytes=41","cf 76 00 00 00 33 a0 a2 f0 e9 1e 09 91 42 1d 5e 90 80 00 00 00 00 71 23 40 00 03 8f 7f dc f0 c3 16 bf af fd fd 00 00 00 80",""
57,515,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=303 length=15 text=""09 Agustus 2026""","2f 01 0f 00 30 39 20 41 67 75 73 74 75 73 20 32 30 32 36",""
58,515,"RPC","IN",105,12,"TextDrawSetString","id=105 bytes=12 | TextDrawID=304 length=8 text=""12:27:11""","30 01 08 00 31 32 3a 32 37 3a 31 31",""
59,533,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 43 00 00 00 0a b5 62 f0 c0 68 49 91 71 de 1e 90 84 00 00 00 01 28 53 00 00 00 00 00 00 01 28 00 04 11",""
60,552,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 27 00 00 00 32 0b 23 30 f3 e2 09 91 73 1f 1e 90 84 00 00 00 03 bf 3e 80 00 00 00 00 00 01 a5 04 e8 80",""
61,578,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 54 00 00 00 38 c3 63 30 ca de 89 91 59 1e de 90 84 00 00 00 01 da 3e c0 00 00 00 00 00 01 28 00 04 11",""
62,598,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 1f 00 00 00 05 25 a8 30 e1 ff 09 91 7b 67 1f 10 84 00 00 00 03 0b 6f 00 00 00 00 00 00 01 28 00 04 11",""
63,598,"PACKET","IN",207,41,"PlayerSync","id=207 bytes=41","cf 76 00 00 00 0e df e2 f0 d5 de 49 91 77 9d 1e 90 80 00 00 00 00 71 23 40 00 02 e8 22 14 e8 c3 16 bf af fd fd 00 00 00 80",""
64,598,"PACKET","OUT",207,69,"PlayerSync","id=207 bytes=69","cf 00 00 00 00 00 00 04 8d a0 c3 f8 22 27 45 ed 9c 7c 42 35 df 41 3f 00 00 00 80 00 00 00 00 7d 2e 27 bf 64 00 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 a5 04 08 80",""
65,619,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 1b 00 00 00 26 4a e3 30 df 1b c9 91 70 9f 1e 90 84 00 00 00 00 c6 de c0 00 00 00 00 00 01 28 00 04 11",""
66,619,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 4f 00 00 00 23 be 26 b0 e1 f7 49 91 7b 67 1f 10 80 00 00 00 02 58 c5 c0 00 00 00 00 00 01 28 00 04 11",""
67,647,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 46 00 00 00 1b 70 e6 b0 e7 7f 49 91 7b 67 1f 10 84 00 00 00 00 f1 9b c0 00 00 00 00 00 01 28 00 04 11",""
68,647,"PACKET","IN",203,34,"AimSync","id=203 bytes=34","cb 46 00 04 34 26 6a bf 01 75 a1 3e ed 81 81 be e0 d6 98 c3 62 e8 26 45 8f a2 81 42 00 00 00 00 23 37",""
69,647,"PACKET","OUT",205,9,"UNKNOWN_PACKET","id=205 bytes=9","cd b8 4a 04 00 00 00 00 00",""
70,669,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 76 00 00 00 0e df e2 f0 d5 de 49 91 77 9d 1e 90 80 00 00 00 00 71 23 40 00 00 00 00 00 01 00 00 00 80",""
71,693,"PACKET","OUT",203,32,"AimSync","id=203 bytes=32","cb 00 00 00 39 05 00 00 00 00 00 00 00 00 00 00 00 40 01 00 00 00 80 3f 00 00 f3 04 b5 3f 39 05",""
72,695,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf ae 00 00 00 15 54 e5 b0 e3 79 09 91 6c 24 9f 10 80 00 00 00 00 c6 db 00 00 00 00 00 00 01 28 00 04 11",""
73,697,"PACKET","IN",203,34,"AimSync","id=203 bytes=34","cb ae 00 04 73 2f c8 be 68 9c 66 3f 8f 54 41 be ce f8 95 c3 7b ca 26 45 6b 2b 80 42 00 00 00 00 3f 3a",""
74,697,"RPC","IN",122,2,"StopObject","id=122 bytes=2","38 00",""
75,697,"RPC","IN",99,42,"MoveObject","id=99 bytes=42","38 00 f8 e3 a1 c3 d7 9b 26 45 52 32 7c 42 f8 e3 a1 c3 d7 9b 26 45 53 c5 7d 42 00 00 80 3e 00 00 00 00 00 00 00 00 08 cc 84 43",""
76,698,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 7c 00 00 00 34 2e 22 70 cc 29 09 91 53 dd 1e 90 84 00 00 00 02 b8 32 40 00 00 00 00 00 01 28 00 04 11",""
77,716,"RPC","IN",86,27,"ApplyPlayerAnimation","id=86 bytes=27","55 00 07 42 44 5f 46 49 52 45 07 77 61 73 68 5f 75 70 33 33 83 40 80 00 00 00 00",""
78,735,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 92 00 00 00 19 24 63 70 da e4 c9 91 47 23 5e 90 80 00 00 00 03 07 35 c0 00 00 00 00 00 01 a5 04 04 80",""
79,763,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 02 00 00 00 21 de e2 b0 cc 69 09 91 7d 9a 1e 90 84 00 00 00 00 2c 23 80 00 00 00 00 00 01 a5 04 e8 80",""
80,763,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf a6 00 00 00 32 2a 23 30 fa d3 c9 91 60 20 9e 90 84 00 00 00 00 88 0f c0 00 00 00 00 00 01 28 00 04 11",""
81,763,"PACKET","IN",203,34,"AimSync","id=203 bytes=34","cb a6 00 04 fe 34 c9 be 37 4d 46 3f 2e b4 fd be 93 2a 8c c3 d1 30 26 45 00 f1 80 42 00 00 00 00 3f 36",""
82,783,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 4b 00 00 00 14 e1 e6 30 c3 4a 49 51 5c 9d 9f 50 80 00 00 00 02 8f fe 00 00 00 00 00 00 01 a5 04 04 80",""
83,805,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 77 00 00 00 08 22 9a b0 84 f1 49 51 7a 03 60 10 84 00 00 00 03 ab fe 00 00 00 00 00 00 01 a5 04 04 80",""
